"id","fqdn/ip","port","severity","finding","cve","cwe"
"RC4","blog.zenika.com/192.0.78.185","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","blog.zenika.com/192.0.78.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
