"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-edge_15_win10","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_154_osx_1231","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","training.zenika.com/91.208.207.215","443","INFO","No connection","",""
"clientsimulation-java_8u161","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java1102","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-openssl_102e","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","training.zenika.com/91.208.207.215","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-thunderbird_91_9","training.zenika.com/91.208.207.215","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","training.zenika.com/91.208.207.215","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","training.zenika.com/91.208.207.215","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","training.zenika.com/91.208.207.215","443","INFO","100","",""
"protocol_support_score_weighted","training.zenika.com/91.208.207.215","443","INFO","30","",""
"key_exchange_score","training.zenika.com/91.208.207.215","443","INFO","90","",""
"key_exchange_score_weighted","training.zenika.com/91.208.207.215","443","INFO","27","",""
"cipher_strength_score","training.zenika.com/91.208.207.215","443","INFO","90","",""
"cipher_strength_score_weighted","training.zenika.com/91.208.207.215","443","INFO","36","",""
"final_score","training.zenika.com/91.208.207.215","443","INFO","93","",""
"overall_grade","training.zenika.com/91.208.207.215","443","OK","A+","",""
"service","training.zenika.com/91.208.207.220","443","INFO","HTTP","",""
"pre_128cipher","training.zenika.com/91.208.207.220","443","INFO","No 128 cipher limit bug","",""
"SSLv2","training.zenika.com/91.208.207.220","443","OK","not offered","",""
"SSLv3","training.zenika.com/91.208.207.220","443","OK","not offered","",""
"TLS1","training.zenika.com/91.208.207.220","443","INFO","not offered","",""
"TLS1_1","training.zenika.com/91.208.207.220","443","INFO","not offered","",""
"TLS1_2","training.zenika.com/91.208.207.220","443","OK","offered","",""
"TLS1_3","training.zenika.com/91.208.207.220","443","OK","offered with final","",""
"ALPN","training.zenika.com/91.208.207.220","443","INFO","http/1.1","",""
"cipherlist_NULL","training.zenika.com/91.208.207.220","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","training.zenika.com/91.208.207.220","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","training.zenika.com/91.208.207.220","443","OK","not offered","","CWE-327"
"cipherlist_LOW","training.zenika.com/91.208.207.220","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","training.zenika.com/91.208.207.220","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","training.zenika.com/91.208.207.220","443","INFO","not offered","","CWE-310"
"cipherlist_STRONG_NOFS","training.zenika.com/91.208.207.220","443","INFO","not offered","",""
"cipherlist_STRONG_FS","training.zenika.com/91.208.207.220","443","OK","offered","",""
